offsetNano,x,y,z
6042549671,-0.89782715,-6.9671326,8.516174
6047615589,-1.1180878,-7.1969757,8.501816
6052650990,-1.2880859,-7.309494,8.497025
6057686390,-1.3407593,-7.3310394,8.51857
6062721791,-1.312027,-7.2209167,8.516174
6067757191,-1.1970978,-7.0628967,8.441956
6072823109,-1.0702057,-6.8641815,8.315063
6077858509,-0.9313507,-6.6439056,8.161835
6082893910,-0.826004,-6.399704,8.090012
6087929310,-0.7517853,-6.1578827,8.118744
6092964711,-0.6751709,-5.949585,8.1809845
6098030628,-0.6296692,-5.853821,8.18338
6103066029,-0.59376526,-5.882553,8.10437
6108101429,-0.6081238,-5.9879,7.9870605
6113136830,-0.64404297,-6.1602783,7.819458
6118172230,-0.6943207,-6.361389,7.6039886
6123207630,-0.7589569,-6.557724,7.383713
6128273548,-0.79248047,-6.7468567,7.1754303
6133308949,-0.826004,-6.921631,6.9623413
6138344349,-0.8307953,-7.0628967,6.775589
6143379750,-0.84754944,-7.146698,6.648697
6148415150,-0.8379669,-7.2161255,6.54335
6153481068,-0.8164215,-7.290344,6.4260406
6158516468,-0.746994,-7.3430176,6.2632294
6163551869,-0.67037964,-7.3908997,6.1052094
6168587269,-0.5817871,-7.4220276,5.925644
6173622670,-0.4740448,-7.508209,5.7460785
6178688587,-0.35194397,-7.5728607,5.549759
6183723988,-0.24182129,-7.699753,5.422867
6188759388,-0.16281128,-7.814682,5.4659576
6193794789,-0.1149292,-7.8841095,5.87059
6198830189,-0.03831482,-7.831436,6.5912323
6203865589,0.16758728,-7.7069397,7.4483643
6208931507,0.48362732,-7.546524,8.264786
6213966908,0.8044586,-7.508209,8.837006
6219002308,1.0869751,-7.656662,9.102753
6224037709,1.2186432,-7.9870605,9.076416
6229073109,1.2521667,-8.410828,8.87291
6234108509,1.1923065,-8.817841,8.59758
6239174427,1.0845795,-9.17218,8.209717
6244209828,0.9528961,-9.382874,7.8457947
6249245228,0.806839,-9.481033,7.455551
6254280628,0.67277527,-9.528931,7.029373
6259316029,0.49560547,-9.564835,6.6463013
6264381947,0.32800293,-9.639053,6.2704163
6269417347,0.19631958,-9.674973,6.0190277
6274452748,0.1484375,-9.703705,5.8849487
6279488148,0.16520691,-9.727646,5.8801575
6284523548,0.22265625,-9.780319,5.8801575
6289589466,0.37828064,-9.852142,5.851425
6294624867,0.5530548,-9.950302,5.851425
6299660267,0.76374817,-9.986221,5.858612
6304695668,0.9792328,-10.036499,5.865799
6309731068,1.1994934,-10.194504,5.81073
6314796986,1.4125824,-10.431534,5.7029877
6319832386,1.6160889,-10.747574,5.6551056
6324867787,1.821991,-11.0468445,5.6742554
6329903187,2.0446472,-11.317398,5.7101746
6334938587,2.2840729,-11.437103,5.7843933
6340004505,2.4971466,-11.456253,5.7700195
6345039906,2.6360168,-11.451462,5.612015
6350075306,2.6910858,-11.439499,5.4851227
6355110707,2.6192627,-11.334152,5.4731445
6360146107,2.4612427,-11.133041,5.4970856
6365181507,2.245758,-10.89122,5.403717
6370247425,1.9680328,-10.704483,5.1331635
6375282826,1.6160889,-10.716446,4.7405243
6380318226,1.2761078,-10.7499695,4.450821
6385353627,1.0319061,-10.740387,4.242523
6390389027,0.8140259,-10.726028,3.9695892
6395454945,0.6488342,-10.809814,3.6391907
6400490345,0.52194214,-10.982208,3.3973694
6405525746,0.4620819,-11.192886,3.3854065
