offsetNano,x,y,z
5987915958,3.8690338,-4.1180267,7.4770966
5992951358,3.93367,-4.0653534,7.005432
5997986759,3.85466,-4.084503,6.5289917
6003022159,3.6870728,-4.108444,6.4619446
6008057560,3.605667,-4.0485992,6.64151
6013123478,3.6631317,-4.0581665,6.7157288
6018158878,3.8139648,-4.194641,6.782776
6023194278,4.0821075,-4.4292755,7.1203613
6028229679,4.3909607,-4.625595,7.4459686
6033265079,4.644745,-4.807556,7.613556
6038330997,4.759674,-5.039795,7.6159515
6043366397,4.74292,-5.23851,7.60878
6048401798,4.6710815,-5.2959747,7.711731
6053437198,4.5489807,-5.300766,7.814682
6058472599,4.431671,-5.3055573,7.7979126
6063538517,4.3574524,-5.3294983,7.704544
6068573917,4.340683,-5.276825,7.6590576
6073609317,4.3502655,-5.0924683,7.711731
6078644718,4.3813934,-4.9248657,7.6710205
6083680118,4.364624,-4.7405243,7.656662
6088746036,4.3071747,-4.6950226,7.728485
